x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;y
-0.404;3.117;2.086;-2.776;-5.476;9.339;66;90;84;33;2;4;-0.658;-4.156;-3.303;-2.589;-5.234;-8.368;-7.207;0
-0.658;1.414;1.414;-3.415;-6.098;8.717;18;66;90;84;1;3;-3.522;-2.662;-1.944;-4.606;-7.762;-6.592;-7.508;0
-3.522;-2.157;-2.157;-6.816;-9.405;5.41;-256;18;66;90;0;2;0.891;1.635;-1.124;-4.395;-3.183;-4.132;-6.658;0
0.891;-1.286;-0.289;-5.986;-7.744;7.21;22;-256;18;66;1;3;0.738;-1.997;-5.239;-4.038;-4.978;-7.482;-8.553;0
0.738;-0.557;0.447;-5.293;-5.293;6.136;31;22;-256;18;2;4;-2.715;-5.933;-4.741;-5.674;-8.16;-9.223;-5.646;0
-2.715;-3.257;-2.28;-7.864;-7.864;3.565;-370;31;22;-256;2;3;-3.308;-2.082;-3.042;-5.597;-6.689;-3.012;-0.591;0
-3.308;-5.512;-4.548;-10.912;-10.055;1.484;-508;-370;31;22;1;2;1.268;0.275;-2.367;-3.497;0.305;2.81;1.145;0
1.268;-4.315;-3.338;-8.915;-8.915;2.624;-12;-508;-370;31;1;3;-0.98;-3.589;-4.705;-0.95;1.523;-0.121;-3.016;0
-0.98;-4.286;-4.286;-9.808;-9.808;1.731;-361;-12;-508;-370;1;3;-2.635;-3.762;0.03;2.528;0.868;-2.056;-1.523;0
-2.635;-5.847;-6.808;-12.184;-13.841;1.253;-320;-361;-12;-508;1;3;-1.158;2.737;5.303;3.598;0.594;1.142;0.094;0
-1.158;-5.967;-6.937;-13.201;-14.027;1.211;-440;-320;-361;-12;0;2;3.941;6.536;4.811;1.772;2.326;1.266;-2.184;0
3.941;-1.233;-3.27;-8.904;-10.639;4.599;63;-440;-320;-361;1;2;2.497;0.837;-2.086;-1.553;-2.573;-5.892;-6.105;0
2.497;1.233;-0.854;-6.63;-8.408;6.83;55;63;-440;-320;2;3;-1.619;-4.471;-3.951;-4.947;-8.185;-8.393;-10.636;0
-1.619;0.653;-2.459;-8.141;-9.891;5.347;-67;55;63;-440;2;3;-2.899;-2.371;-3.382;-6.674;-6.885;-9.165;-9.467;0
-2.899;-2.264;-5.287;-10.804;-12.503;2.735;-157;-67;55;63;1;2;0.544;-0.498;-3.887;-4.105;-6.453;-6.764;-7.464;0
0.544;-0.676;-4.772;-9.44;-12.027;3.211;14;-157;-67;55;1;3;-1.036;-4.408;-4.624;-6.959;-7.269;-7.965;-9.202;0
-1.036;-1.705;-4.777;-10.378;-12.102;3.283;-41;14;-157;-67;1;3;-3.407;-3.626;-5.985;-6.298;-7.001;-8.251;-2.594;0
-3.407;-4.022;-8.021;-13.431;-15.096;0.288;-216;-41;14;-157;1;3;-0.226;-2.669;-2.993;-3.721;-5.015;0.841;1.521;0
-0.226;-4.239;-7.263;-12.772;-14.466;1.068;-353;-216;-41;14;0;2;-2.449;-2.773;-3.503;-4.8;1.07;1.751;1.703;1
-2.449;-5.557;-8.571;-14.908;-15.742;-0.056;-664;-353;-216;-41;0;1;-0.332;-1.08;-2.41;3.607;4.305;4.255;4.139;1
-0.332;-5.871;-7.896;-14.343;-15.191;0.651;-1568;-664;-353;-216;0;1;-0.75;-2.085;3.953;4.653;4.603;4.486;2.018;0
-0.75;-5.54;-7.593;-14.127;-14.986;1.014;-1027;-1568;-664;-353;0;1;-1.344;4.739;5.444;5.394;5.276;2.789;12.939;1
-1.344;-5.762;-8.835;-15.281;-17.773;1.835;-1053;-1027;-1568;-664;0;0;6.166;6.881;6.83;6.711;4.19;14.478;21.342;1
6.166;1.185;-2.151;-9.14;-10.058;6.104;88;-1053;-1027;-1568;1;1;0.674;0.626;0.513;-1.861;7.829;14.295;11.969;1
0.674;1.867;-1.491;-7.585;-9.452;6.71;67;88;-1053;-1027;2;2;-0.048;-0.159;-2.518;7.108;13.53;11.219;9.434;1
-0.048;1.818;-0.444;-7.629;-8.571;7.755;56;67;88;-1053;2;2;-0.112;-2.471;7.159;13.584;11.272;9.487;8.402;1
-0.112;2.874;-0.556;-7.732;-6.771;5.729;76;56;67;88;1;2;-2.362;7.279;13.711;11.397;9.609;8.524;6.48;1
-2.362;0.443;-2.905;-8.973;-8.973;3.527;9;76;56;67;0;2;9.874;16.462;14.092;12.261;11.149;9.057;8.664;0
9.874;9.107;6.683;0.015;-2.026;14.3;97;9;76;56;1;3;5.996;3.839;2.172;1.161;-0.744;-1.101;-3.571;0
5.996;13.079;11.837;6.012;2.799;18.961;98;97;9;76;2;4;-2.035;-3.608;-4.562;-6.359;-6.696;-9.026;-7.047;0
-2.035;9.56;9.56;3.854;-1.287;18.515;49;98;97;9;2;3;-1.605;-2.579;-4.413;-4.757;-7.136;-5.115;-5.932;0
-1.605;6.63;7.802;2.188;-2.871;16.931;64;49;98;97;1;2;-0.99;-2.854;-3.204;-5.621;-3.568;-4.398;-1.514;0
-0.99;3.328;6.735;2.241;-3.833;15.969;67;64;49;98;0;2;-1.883;-2.236;-4.677;-2.603;-3.442;-0.529;-1.397;0
-1.883;1.383;4.725;0.316;-5.644;14.158;59;67;64;49;0;2;-0.36;-2.848;-0.735;-1.589;1.379;0.495;-1.439;0
-0.36;-0.045;4.349;-0.045;-5.983;13.819;77;59;67;64;0;2;-2.497;-0.376;-1.234;1.745;0.858;-1.083;-0.451;0
-2.497;-2.541;1.743;-2.541;-8.331;11.471;-1;77;59;67;0;1;2.176;1.296;4.351;3.441;1.45;2.098;5.154;0
2.176;-1.458;2.826;0.638;-7.255;12.353;25;-1;77;59;1;1;-0.861;2.129;1.238;-0.71;-0.076;2.915;4.742;1
-0.861;-2.307;1.941;-0.228;-8.053;11.555;-329;25;-1;77;1;1;3.016;2.117;0.152;0.792;3.808;5.651;7.22;1
3.016;0.64;5.016;2.781;-5.28;14.328;85;-329;25;-1;2;2;-0.872;-2.78;-2.159;0.769;2.558;4.081;2.913;1
-0.872;-0.238;2.98;1.884;-7.018;12.399;-14;85;-329;25;1;2;-1.924;-1.298;1.656;3.461;4.997;3.819;6.832;1
-1.924;-1.128;0.998;-0.076;-8.807;10.61;-46;-14;85;-329;1;2;0.639;3.65;5.49;7.057;5.856;8.928;8.198;1
0.639;-0.496;0.562;0.562;-7.325;8.361;47;-46;-14;85;1;3;2.992;4.821;6.378;5.184;8.236;7.511;7.496;1
2.992;2.481;3.571;3.571;-4.552;11.134;86;47;-46;-14;2;4;1.775;3.287;2.128;5.092;4.387;4.373;5.488;1
1.775;4.301;4.301;4.301;-3.8;11.734;83;86;47;-46;3;4;1.485;0.346;3.258;2.566;2.552;3.648;3.648;0
1.485;4.747;5.85;5.85;-2.372;13.162;87;83;86;47;3;5;-1.122;1.747;1.065;1.051;2.131;2.131;0.909;0
-1.122;2.504;3.571;4.662;-4.396;10.989;-19;87;83;86;2;4;2.902;2.213;2.198;3.29;3.29;2.055;1.437;0
2.902;5.479;5.479;7.699;-0.666;10.985;89;-19;87;83;2;5;-0.67;-0.684;0.377;0.377;-0.824;-1.424;-4.845;0
-0.67;3.703;4.772;6.977;-1.331;10.319;53;89;-19;87;1;5;-0.014;1.054;1.054;-0.155;-0.759;-4.203;-4.836;0
-0.014;2.641;3.688;6.962;-2.294;9.245;80;53;89;-19;1;4;1.068;1.068;-0.141;-0.745;-4.19;-4.822;-4.696;0
1.068;3.737;4.796;8.105;-1.25;10.288;85;80;53;89;1;4;0;-1.196;-1.794;-5.202;-5.828;-5.703;-9.612;0
0;2.7;4.796;8.105;-1.25;10.288;66;85;80;53;1;3;-1.196;-1.794;-5.202;-5.828;-5.703;-9.612;-9.222;0
-1.196;0.467;3.542;6.812;-2.431;9.107;-47;66;85;80;1;2;-0.605;-4.055;-4.688;-4.561;-8.518;-8.123;-11.052;0
-0.605;-0.141;2.915;6.165;-3.022;8.516;10;-47;66;85;0;2;-3.47;-4.108;-3.98;-7.96;-7.564;-10.51;-8.626;0
-3.47;-3.607;-0.656;2.481;-6.387;5.151;-434;10;-47;66;0;1;-0.66;-0.528;-4.652;-4.241;-7.293;-5.341;-6.999;0
-0.66;-4.243;-1.312;1.805;-7.005;4.533;-512;-434;10;-47;0;1;0.133;-4.018;-3.604;-6.677;-4.712;-6.381;-6.721;0
0.133;-3.157;-1.181;1.94;-6.882;4.657;-279;-512;-434;10;1;2;-4.145;-3.732;-6.8;-4.838;-6.505;-6.845;-6.564;0
-4.145;-6.234;-5.277;-2.286;-10.742;0.797;-594;-279;-512;-434;1;1;0.431;-2.77;-0.723;-2.462;-2.816;-2.524;-1;0
0.431;-5.83;-4.869;-1.865;-10.357;1.181;-242;-594;-279;-512;2;2;-3.187;-1.149;-2.881;-3.233;-2.942;-1.425;-2.62;0
-3.187;-6.951;-7.901;-4.992;-14.852;0.243;-701;-242;-594;-279;1;2;2.105;0.317;-0.047;0.253;1.82;0.586;-3.102;0
2.105;-4.003;-5.962;-2.992;-13.059;2.035;38;-701;-242;-594;2;3;-1.752;-2.108;-1.814;-0.279;-1.488;-5.1;-7.348;0
-1.752;-4.692;-7.609;-4.692;-14.582;0.512;-274;38;-701;-242;1;3;-0.363;-0.063;1.499;0.268;-3.408;-5.696;-1.909;0
-0.363;-4.027;-6.996;-4.027;-14.082;1.156;-221;-274;38;-701;1;3;0.301;1.869;0.633;-3.056;-5.352;-1.552;-2.359;0
0.301;-2.704;-6.716;-3.739;-15.434;3.258;-73;-221;-274;38;1;3;1.563;0.332;-3.347;-5.636;-1.847;-2.652;-5.273;0
1.563;-1.183;-5.258;-2.234;-14.112;4.579;53;-73;-221;-274;2;4;-1.212;-4.834;-7.088;-3.358;-4.15;-6.731;-7.166;0
-1.212;-1.32;-5.432;-3.419;-14.353;4.515;-87;53;-73;-221;2;3;-3.666;-5.948;-2.172;-2.974;-5.586;-6.027;-7.852;0
-3.666;-3.893;-8.899;-6.96;-17.493;1.375;-180;-87;53;-73;1;3;-2.369;1.552;0.719;-1.993;-2.45;-4.345;-0.751;0
-2.369;-5.127;-10.12;-9.164;-18.68;0.367;-452;-180;-87;53;0;2;4.015;3.162;0.385;-0.084;-2.024;1.656;-0.887;0
4.015;-1.317;-5.517;-5.517;-14.602;4.629;78;-452;-180;-87;1;3;-0.82;-3.49;-3.941;-5.807;-2.268;-4.713;-8.316;0
-0.82;-2.127;-6.292;-6.292;-15.302;3.929;-68;78;-452;-180;1;3;-2.692;-3.146;-5.028;-1.46;-3.925;-7.558;-5.401;0
-2.692;-3.692;-7.834;-8.815;-16.782;2.635;-160;-68;78;-452;1;2;-0.467;-2.4;1.267;-1.267;-5;-2.783;-3.983;0
-0.467;-3.052;-7.267;-9.24;-16.359;3.249;-138;-160;-68;78;0;1;-1.942;1.741;-0.804;-4.555;-2.328;-3.533;-0.569;0
-1.942;-4.935;-8.069;-11.003;-17.171;2.631;-212;-138;-160;-68;0;1;3.757;1.161;-2.664;-0.393;-1.622;1.4;-1.708;0
3.757;-0.23;-3.556;-7.66;-11.429;4.898;82;-212;-138;-160;1;2;-2.502;-6.188;-3.999;-5.184;-2.271;-5.267;-5.859;0
-2.502;-2.726;-5.968;-9.97;-13.644;2.682;-42;82;-212;-138;1;2;-3.781;-1.536;-2.752;0.236;-2.836;-3.444;-2.988;0
-3.781;-5.316;-8.507;-13.374;-16.053;0.442;-178;-42;82;-212;1;1;2.333;1.07;4.175;0.982;0.351;0.825;1.509;0
2.333;-1.966;-5.308;-11.353;-11.353;1.413;64;-178;-42;82;1;2;-1.234;1.8;-1.32;-1.937;-1.474;-0.806;2.143;1
-1.234;-3.176;-6.477;-12.447;-14.271;2.396;-46;64;-178;-42;1;2;3.072;-0.087;-0.712;-0.243;0.434;3.42;2.118;0
3.072;-0.202;-2.496;-9.757;-8.786;4.117;78;-46;64;-178;2;3;-3.065;-3.671;-3.217;-2.56;0.337;-0.926;-0.657;0
-3.065;-2.109;-5.484;-11.582;-11.582;1.321;-51;78;-46;64;1;3;-0.625;-0.156;0.521;3.509;2.206;2.484;-0.226;0
-0.625;-2.721;-4.983;-12.135;-11.18;1.863;-65;-51;78;-46;1;2;0.472;1.154;4.161;2.85;3.129;0.402;-2.063;0
0.472;-1.084;-4.535;-10.761;-10.761;2.283;18;-65;-51;78;1;3;0.679;3.671;2.366;2.645;-0.07;-2.523;2.61;0
0.679;-0.413;-2.756;-10.155;-9.168;4.019;61;18;-65;-51;2;4;2.973;1.676;1.953;-0.743;-3.18;1.918;-1.02;0
2.973;2.547;0.134;-7.484;-6.468;6.719;83;61;18;-65;3;4;-1.259;-0.99;-3.609;-5.975;-1.024;-3.877;-2.736;0
-1.259;1.256;-1.126;-8.649;-7.645;5.542;3;83;61;18;2;4;0.272;-2.38;-4.776;0.238;-2.652;-1.496;-3.111;0
0.272;1.532;0.323;-7.394;-4.237;4.854;17;3;83;61;2;4;-2.645;-5.035;-0.034;-2.916;-1.763;-3.373;-5.459;0
-2.645;-1.153;-2.33;-9.843;-6.769;2.321;-86;17;3;83;1;4;-2.455;2.682;-0.279;0.905;-0.749;-2.89;-3.535;0
-2.455;-3.58;-4.728;-12.057;-9.058;0.032;-147;-86;17;3;1;4;5.266;2.231;3.445;1.749;-0.446;-1.107;-1.821;0
5.266;1.497;0.289;-7.425;-4.269;4.821;87;-147;-86;17;1;4;-2.883;-1.73;-3.341;-5.426;-6.054;-6.732;-5.63;0
-2.883;-1.429;-1.429;-10.094;-5.961;3.235;-76;87;-147;-86;1;3;1.187;-0.471;-2.619;-3.265;-3.964;-2.829;-7.526;0
1.187;-0.258;-0.258;-8.016;-4.844;4.351;-2;-76;87;-147;2;3;-1.639;-3.762;-4.4;-5.091;-3.969;-8.611;-9.836;0
-1.639;-1.893;-1.893;-9.524;-6.404;2.791;-85;-2;-76;87;1;3;-2.158;-2.807;-3.509;-2.368;-7.088;-8.333;-11.105;0
-2.158;-4.01;-4.01;-11.476;-8.424;0.772;-137;-85;-2;-76;1;2;-0.663;-1.381;-0.215;-5.039;-6.312;-9.145;-6.096;0
-0.663;-3.484;-3.484;-11.075;-7.973;1.329;-79;-137;-85;-2;0;2;-0.722;0.451;-4.404;-5.686;-8.538;-5.469;-4.513;0
-0.722;-2.998;-4.181;-11.717;-8.638;0.664;-37;-79;-137;-85;0;2;1.182;-3.709;-5;-7.873;-4.782;-3.818;-1.636;0
1.182;-1.852;-3.049;-10.674;-7.558;1.744;25;-37;-79;-137;1;2;-4.834;-6.11;-8.949;-5.894;-4.942;-2.785;8.715;1
-4.834;-5.429;-7.735;-14.026;-12.027;-2.724;-427;25;-37;-79;1;2;-1.341;-4.324;-1.114;-0.113;2.153;14.237;14.653;1
-1.341;-6.696;-7.848;-14.204;-14.204;-0.411;-566;-427;25;-37;1;1;-3.024;0.23;1.244;3.541;15.789;16.211;17.55;1
-3.024;-8.373;-10.635;-16.798;-16.798;-3.005;-565;-566;-427;25;0;1;3.355;4.401;6.769;19.4;19.834;21.216;22.222;1
3.355;-4.084;-6.482;-13.007;-14.984;3.198;59;-565;-566;-427;1;2;1.012;3.303;15.524;15.944;17.281;18.255;21.959;1
1.012;-1.855;-5.536;-12.126;-14.123;4.058;17;59;-565;-566;2;3;2.268;14.367;14.783;16.106;17.07;20.737;19.849;1
2.268;0.371;-3.393;-9.076;-12.175;6.006;66;17;59;-565;3;4;11.83;12.237;13.53;14.473;18.059;17.19;21.238;1
11.83;12.245;8.036;1.681;-1.786;16.396;94;66;17;59;3;4;0.364;1.521;2.364;5.57;4.793;8.413;12.331;1
0.364;11.209;8.429;2.05;-1.429;16.753;85;94;66;17;3;5;1.153;1.993;5.188;4.414;8.02;11.924;10.639;1
1.153;11.067;9.679;3.227;-0.292;17.89;91;85;94;66;3;6;0.83;3.989;3.224;6.789;10.648;9.378;10.974;1
0.83;10.589;10.589;5.323;-1.698;20.524;100;91;85;94;3;7;3.133;2.374;5.91;9.737;8.477;10.06;12.369;1
3.133;11.272;12.646;8.622;0.267;22.245;100;100;91;85;3;7;-0.736;2.693;6.404;5.182;6.717;8.956;6.936;1
-0.736;9.122;11.817;7.823;-2.611;23.195;89;100;100;91;2;6;3.454;7.192;5.962;7.508;9.763;7.729;6.009;0
3.454;10.235;14.268;11.548;-0.319;25.213;98;89;100;100;2;6;3.613;2.424;3.918;6.098;4.132;2.47;-1.235;0
3.613;11.593;16.971;15.578;0.088;28.954;98;98;89;100;2;6;-1.148;0.294;2.398;0.5;-1.104;-4.679;-6.43;0
-1.148;6.635;15.628;14.252;-3.059;29.264;48;98;98;89;2;5;1.459;3.587;1.667;0.045;-3.572;-5.344;-4.629;0
1.459;5.839;15.918;14.555;-2.629;29.371;90;48;98;98;2;5;2.098;0.205;-1.394;-4.959;-6.705;-6.001;-6.617;0
2.098;6.897;16.958;16.958;-3.481;31.47;93;90;48;98;2;5;-1.854;-3.42;-6.912;-8.622;-7.932;-8.536;-8.119;0
-1.854;3.799;13.455;14.79;-6.181;28.434;-89;93;90;48;2;4;-1.596;-5.154;-6.896;-6.193;-6.808;-6.384;-2.709;0
-1.596;1.068;10.361;12.958;-8.558;25.728;-59;-89;93;90;1;4;-3.616;-5.386;-4.672;-5.297;-4.865;-1.131;1.146;1
-3.616;-2.586;5.162;8.874;-12.695;21.267;-196;-59;-89;93;0;3;-1.837;-1.096;-1.744;-1.297;2.578;4.94;4.338;1
-1.837;-4.376;3.231;6.874;-14.299;19.663;-371;-196;-59;-89;0;2;0.755;0.094;0.55;4.498;6.904;6.29;6.794;1
0.755;-3.654;2.841;7.681;-12.83;17.646;-72;-371;-196;-59;1;3;-0.656;-0.203;3.715;6.103;5.494;5.993;3.886;1
-0.656;-4.286;1.032;6.975;-12.569;14.354;-394;-72;-371;-196;1;2;0.456;4.399;6.803;6.19;6.693;4.572;6.237;1
0.456;-2.827;0.377;7.462;-11.318;11.983;-301;-394;-72;-371;2;2;3.926;6.318;5.708;6.209;4.098;5.755;5.271;0
3.926;0.988;3.183;11.681;-6.933;12.675;67;-301;-394;-72;2;3;2.302;1.716;2.197;0.166;1.761;1.294;2.047;0
2.302;3.313;4.424;12.924;-3.847;11.994;65;67;-301;-394;3;4;-0.574;-0.103;-2.089;-0.53;-0.986;-0.25;1.133;0
-0.574;2.72;3.825;12.276;-4.399;11.443;33;65;67;-301;2;4;0.473;-1.524;0.044;-0.414;0.325;1.716;-0.903;0
0.473;3.207;3.207;12.807;-2.986;9.014;89;33;65;67;2;5;-1.988;-0.427;-0.884;-0.147;1.237;-1.369;-2.106;0
-1.988;1.155;1.155;10.565;-4.914;7.086;-4;89;33;65;1;4;1.593;1.127;1.878;3.29;0.631;-0.12;0.601;0
1.593;2.766;1.684;11.034;-4.356;7.525;88;-4;89;33;2;5;-0.458;0.281;1.671;-0.946;-1.686;-0.976;0.34;0
-0.458;1.218;1.218;10.525;-4.795;7.086;56;88;-4;89;1;4;0.743;2.139;-0.49;-1.233;-0.52;0.802;1.59;0
0.743;1.97;1.97;11.346;-4.088;7.793;74;56;88;-4;2;4;1.386;-1.224;-1.961;-1.254;0.059;0.841;5.412;1
1.386;2.307;3.383;11.607;-2.758;9.123;76;74;56;88;2;4;-2.575;-3.302;-2.604;-1.309;-0.538;3.971;1.862;1
-2.575;-0.327;0.722;8.734;-5.262;6.62;-194;76;74;56;2;4;-0.746;-0.03;1.299;2.09;6.718;4.554;8.689;1
-0.746;-1.071;-0.03;7.922;-5.969;5.912;-159;-194;76;74;1;3;0.722;2.061;2.858;7.521;5.34;9.507;9.085;1
0.722;-0.357;0.692;8.701;-5.29;6.591;49;-159;-194;76;1;4;1.329;2.121;6.75;4.585;8.722;8.303;8.274;1
1.329;0.967;2.03;8.909;-2.092;5.988;59;49;-159;-194;2;4;0.781;5.35;3.213;7.296;6.883;6.853;7.045;1
0.781;1.756;2.827;9.759;-1.328;6.753;44;59;49;-159;3;5;4.533;2.413;6.464;6.054;6.025;6.215;8.511;1
4.533;5.272;7.489;14.735;1.103;12.984;92;44;59;49;3;5;-2.029;1.847;1.455;1.427;1.609;3.805;3.763;1
-2.029;3.137;4.211;11.159;-1.919;9.846;-77;92;44;59;2;4;3.955;3.556;3.527;3.713;5.955;5.912;5.812;0
3.955;6.122;8.333;15.556;1.961;13.725;93;-77;92;44;2;5;-0.385;-0.412;-0.234;1.923;1.882;1.786;1.497;0
-0.385;4.646;6.804;15.111;0.583;12.233;64;93;-77;92;1;5;-0.028;0.152;2.317;2.275;2.179;1.889;1.724;0
-0.028;4.618;5.685;13.815;-0.412;11.126;76;64;93;-77;1;4;0.179;2.345;2.303;2.207;1.917;1.752;3.807;1
0.179;3.757;5.875;14.019;-0.234;11.305;80;76;64;93;1;4;2.162;2.12;2.024;1.735;1.57;3.621;2.781;0
2.162;4.95;7.071;15.217;-0.935;14.019;91;80;76;64;2;4;-0.04;-0.135;-0.418;-0.58;1.429;0.606;-1.617;0
-0.04;3.88;7.027;15.171;-0.975;13.979;67;91;80;76;2;3;-0.094;-0.378;-0.539;1.47;0.647;-1.577;2.13;0
-0.094;2.774;5.857;13.825;-1.984;12.831;87;67;91;80;1;3;-0.283;-0.445;1.565;0.742;-1.484;2.227;4.737;1
-0.283;1.497;5.557;13.502;-2.262;12.553;43;87;67;91;0;2;-0.162;1.854;1.029;-1.204;2.517;5.035;3.41;1
-0.162;1.332;4.342;12.112;-3.316;11.363;63;43;87;67;0;2;2.02;1.193;-1.044;2.684;5.205;3.579;4.392;0
2.02;2.395;6.45;14.377;-1.363;13.316;96;63;43;87;1;3;-0.811;-3.003;0.651;3.123;1.528;2.325;2.285;1
-0.811;1.565;4.552;12.256;-3.052;11.494;10;96;63;43;1;2;-2.21;1.474;3.965;2.358;3.161;3.121;0.281;0
-2.21;-0.68;2.241;8.631;-5.195;9.351;-216;10;96;63;1;1;3.767;6.315;4.671;5.493;5.452;2.548;1.479;0
3.767;2.089;5.062;12.723;-2.51;11.905;89;-216;10;96;1;2;2.455;0.871;1.663;1.624;-1.175;-2.205;-0.488;0
2.455;3.618;7.642;14.3;-0.116;14.299;89;89;-216;10;2;3;-1.546;-0.773;-0.812;-3.543;-4.548;-2.873;-3.582;0
-1.546;2.016;4.959;11.385;-2.538;11.747;-10;89;89;-216;2;3;0.785;0.746;-2.029;-3.049;-1.348;-2.068;-2.866;0
0.785;2.817;4.776;12.259;-2.642;11.517;70;-10;89;89;2;4;-0.039;-2.792;-3.805;-2.117;-2.831;-3.623;-3.091;0
-0.039;1.825;3.747;11.082;-1.811;8.903;46;70;-10;89;1;3;-2.754;-3.767;-2.078;-2.793;-3.585;-3.053;-4.118;0
-2.754;-0.979;0.889;8.023;-4.515;6.199;-71;46;70;-10;1;3;-1.042;0.695;-0.04;-0.855;-0.307;-1.403;-2.177;0
-1.042;-2.011;-0.162;5.829;-5.51;5.204;-11;-71;46;70;0;3;1.755;1.012;0.189;0.742;-0.364;-1.147;1.593;0
1.755;-0.291;0.641;7.686;-2.986;4.221;69;-11;-71;46;1;3;-0.73;-1.539;-0.995;-2.083;-2.852;-0.159;-0.478;0
-0.73;-1.019;-0.093;6.9;-3.694;3.514;-179;69;-11;-71;1;2;-0.815;-0.267;-1.363;-2.138;0.575;0.254;0.762;0
-0.815;-1.825;-0.908;4.979;-4.479;2.728;-132;-179;69;-11;1;2;0.552;-0.552;-1.334;1.401;1.078;1.59;0.094;0
0.552;-1.283;-0.36;5.559;-3.951;3.256;-16;-132;-179;69;1;2;-1.099;-1.876;0.844;0.523;1.032;-0.456;-0.134;0
-1.099;-1.455;-1.455;4.399;-5.006;2.201;-214;-16;-132;-179;1;2;-0.786;1.965;1.639;2.154;0.65;0.975;7.018;1
-0.786;-2.23;-2.23;3.579;-5.753;1.454;-132;-214;-16;-132;1;2;2.772;2.444;2.963;1.447;1.775;7.866;9.177;1
2.772;0.481;0.481;6.45;-3.14;4.067;85;-132;-214;-16;1;3;-0.319;0.186;-1.289;-0.97;4.956;6.232;8.238;1
-0.319;1.105;0.16;5.07;-3.449;3.758;-53;85;-132;-214;1;2;0.507;-0.973;-0.653;5.292;6.572;8.584;8.038;1
0.507;0.668;0.668;5.602;-2.96;4.247;55;-53;85;-132;2;3;-1.472;-1.154;4.761;6.034;8.037;7.493;8.329;1
-1.472;-0.814;-0.814;4.048;-4.389;2.819;-92;55;-53;85;1;3;0.323;6.327;7.619;9.651;9.099;9.948;10.634;1
0.323;0.445;-0.494;4.384;-4.08;3.127;56;-92;55;-53;2;3;5.984;7.272;9.298;8.748;9.593;10.278;7.889;0
5.984;5.461;4.484;9.556;0.753;7.895;97;56;-92;55;2;4;1.215;3.127;2.608;3.405;4.051;1.798;1.81;0
1.215;5.754;5.754;10.888;1.977;9.12;94;97;56;-92;3;5;1.889;1.376;2.164;2.802;0.575;0.588;1.413;0
1.889;6.763;7.751;11.896;2.08;12.607;95;94;97;56;3;5;-0.503;0.27;0.896;-1.289;-1.277;-0.466;-2.823;0
-0.503;5.26;6.225;11.332;0.683;11.118;82;95;94;97;2;5;0.777;1.407;-0.79;-0.777;0.037;-2.332;-2.554;0
0.777;5.122;7.051;11.129;-0.269;13.407;93;82;95;94;2;5;0.624;-1.555;-1.543;-0.735;-3.085;-3.306;-4.15;0
0.624;4.834;7.72;11.823;0.354;14.029;98;93;82;95;2;6;-2.166;-2.154;-1.351;-3.687;-3.906;-4.745;-3.017;0
-2.166;1.656;4.429;9.401;-4.274;12.393;40;98;93;82;2;5;0.012;0.833;-1.555;-1.778;-2.636;-0.871;0.124;0
0.012;0.777;4.442;8.383;-4.262;12.405;49;40;98;93;2;5;0.821;-1.567;-1.791;-2.649;-0.883;0.112;2.524;0
0.821;0.72;4.35;9.272;-4.274;12.255;70;49;40;98;2;5;-2.368;-2.59;-3.441;-1.69;-0.703;1.69;2.787;1
-2.368;-1.665;1.879;6.685;-6.541;9.988;-306;70;49;40;2;4;-0.227;-1.099;0.695;1.705;4.156;5.28;5.003;1
-0.227;-1.888;1.647;5.447;-6.753;9.776;-187;-306;70;49;1;4;-0.874;0.924;1.937;4.394;5.52;5.242;6.799;1
-0.874;-2.745;0.759;4.526;-6.014;7.431;-379;-187;-306;70;0;3;1.814;2.836;5.314;6.45;6.169;7.74;8.571;1
1.814;-0.981;1.671;6.422;-5.107;8.226;45;-379;-187;-306;1;3;1.004;3.437;4.554;4.278;5.821;6.637;5.445;1
1.004;0.012;2.691;6.495;-4.155;9.179;60;45;-379;-187;2;4;2.41;3.515;3.242;4.77;5.577;4.397;6.335;1
2.41;2.422;4.235;9.061;-2.656;10.567;85;60;45;-379;3;4;1.079;0.813;2.304;3.093;1.941;3.833;4.124;1
1.079;3.528;5.36;9.227;-1.606;11.617;80;85;60;45;3;4;-0.264;1.212;1.992;0.852;2.724;3.012;3.756;1
-0.264;3.255;4.16;8.938;-2.67;10.445;73;80;85;60;2;4;1.48;2.262;1.119;2.996;3.284;4.03;6.593;1
1.48;3.879;4.783;9.545;-2.033;10.976;94;73;80;85;2;5;0.771;-0.356;1.494;1.778;2.513;5.039;7.066;1
0.771;4.68;5.59;10.39;0.354;10.272;98;94;73;80;2;6;-1.118;0.718;1;1.729;4.235;6.247;7.8;1
-1.118;2.625;3.51;9.156;-1.581;8.255;10;98;94;73;2;5;1.856;2.142;2.879;5.413;7.448;9.018;6.532;1
1.856;3.644;4.53;10.18;-0.569;9.187;93;10;98;94;2;5;0.28;1.005;3.493;5.49;7.032;4.591;7.242;1
0.28;3.061;4.823;10.489;-0.29;9.466;80;93;10;98;2;5;0.722;3.203;5.195;6.733;4.298;6.942;6.931;1
0.722;2.94;5.58;10.293;-1.177;11.623;84;80;93;10;3;5;2.463;4.441;5.967;3.55;6.176;6.164;6.002;1
