x1;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;target
290000;34;0;0;0;0;-1;0;53437;44037;5441;7371;38832;41955;1274;1200;2033;38832;3900;188423;0
20000;38;1;3;2;2;0;0;26288;23822;22922;22140;19170;17170;0;1500;18;2383;0;0;0
260000;36;0;0;2;0;0;0;131971;139305;89200;79702;79025;79997;10000;0;3012;3000;3000;4000;0
50000;42;0;0;0;0;0;2;35892;32546;30660;31320;36227;35569;2007;2000;1500;5400;0;3000;0
250000;32;-1;-1;-1;-1;-1;-1;55741;74048;29381;56372;34020;4575;74081;29403;56692;34055;4575;0;0
340000;34;0;0;0;0;0;0;254219;252984;252180;250359;203580;192415;9500;9780;9425;7500;6800;7200;0
50000;36;0;0;0;0;0;0;52136;50942;49715;21332;20096;18883;2218;2519;712;706;740;600;0
210000;54;0;0;0;0;0;0;94343;96278;98213;99763;99793;101879;3500;3500;4500;3600;3694;3728;0
20000;28;-1;-1;-1;-1;-1;-2;780;1180;0;410;0;-2000;1180;0;410;1000;2000;2000;0
20000;29;0;0;2;0;0;0;14897;17512;16926;17368;17959;19023;3170;0;1000;1000;3000;0;0
30000;35;2;2;2;2;2;2;27143;28211;28654;27897;29587;30152;1800;1200;0;2300;1200;0;0
50000;41;0;0;0;0;-2;-1;50611;41732;41111;-39;-39;18056;2200;2200;0;0;20000;1000;0
30000;26;0;0;0;0;0;0;28063;29304;28047;26840;28271;28134;1700;1407;1200;2000;2000;1000;0
110000;42;0;0;0;0;0;0;116292;118781;121030;119267;116142;113887;5836;5780;5000;4206;5000;5000;0
150000;32;6;5;4;3;2;2;81341;79529;77757;75841;73678;77273;0;0;0;0;4874;1000;0
120000;45;0;0;0;0;0;0;20877;21909;22922;23376;23866;24339;1369;1382;836;866;870;902;0
50000;25;0;0;0;0;0;0;44894;43924;36549;32665;20246;19968;5003;5016;4000;2000;2000;2000;0
180000;37;-2;-2;-2;-2;-2;-2;0;0;621;3762;0;0;0;621;3762;0;0;0;0
30000;28;0;0;0;0;-1;-1;11064;10030;9019;7970;1479;1635;1159;1159;1000;1479;1635;780;0
130000;40;-1;0;-1;-1;-2;-2;3015;2620;1330;0;0;0;1000;1330;0;0;0;0;0
50000;34;-2;-2;-2;-2;-2;-2;17095;18261;19313;19304;19725;5770;1448;1500;419;455;115;19627;0
200000;29;0;0;0;0;0;-2;204541;170572;80620;82300;0;0;7186;3900;3900;0;0;0;0
130000;46;0;0;0;0;0;0;89634;90999;94519;97939;101299;109615;5000;5000;5000;5000;10000;5000;0
50000;29;0;0;0;-1;-1;-1;9527;9907;9660;880;990;780;2000;1092;880;990;780;0;0
80000;38;-2;-2;-2;-2;-2;-1;0;0;0;0;0;390;0;0;0;0;390;0;0
20000;31;0;0;0;0;0;0;16569;22372;25285;24669;20899;11968;11000;5000;0;418;5000;3816;0
80000;30;-1;0;0;0;0;0;40276;41897;45535;45954;47706;49235;5000;7000;4000;5000;5000;2029;0
640000;34;0;0;0;0;0;-1;105423;133637;118372;33929;79807;19552;51644;30291;41;70128;19576;194014;0
80000;42;0;0;0;-2;-1;0;6959;3959;-41;-41;1759;4703;3000;0;0;1800;3000;3000;0
400000;42;0;0;0;0;0;0;286710;280752;284624;237176;211342;208432;11011;9816;8000;7824;8700;6500;0
60000;26;-1;-1;-1;-1;-1;-1;959;0;849;1120;327;531;0;849;1120;327;531;188;0
160000;59;-1;-1;-1;-1;-1;-1;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;0
70000;27;0;0;0;0;0;0;67661;68482;69309;36808;37734;38353;3409;2908;1318;1520;1400;1524;0
50000;23;0;0;0;0;0;0;45078;44291;39408;29689;23879;23355;3000;3000;947;1000;837;866;0
230000;24;0;0;0;0;2;0;82066;80317;70854;74413;72447;73418;4000;3500;6000;0;3000;2800;0
200000;26;-1;0;-1;0;-1;-1;980;2980;3438;2102;38;0;2000;3438;50;38;0;0;0
30000;47;0;0;0;0;0;0;25262;24365;5160;6160;5780;4790;1518;1000;1000;0;1000;0;0
360000;29;-1;-1;-1;-1;-1;-1;5751;1501;624;0;1000;1866;1501;624;0;1000;1866;252;0
50000;43;0;0;0;-1;0;0;10898;8754;0;16475;16821;17220;1000;0;16475;611;679;344;0
20000;51;-1;-1;-2;-1;-1;-2;780;0;-1500;780;0;0;0;0;2280;0;0;0;0
50000;23;0;0;0;-2;-2;-2;48424;45300;-100;-100;-100;650;1500;100;0;0;750;247;0
410000;32;0;0;0;0;0;0;198954;202511;199348;201941;101962;104837;7000;9000;9000;5000;5000;5000;0
30000;61;2;2;0;0;0;0;24453;23212;23964;24434;21340;5624;0;1522;1200;428;112;0;0
20000;27;-1;2;-1;2;0;0;226;226;4294;2863;1583;1320;0;4294;0;0;150;0;0
200000;33;-1;-1;-1;0;-1;-1;834;165;6682;16045;4679;280;165;6682;10000;4679;280;0;0
90000;31;1;2;-1;0;0;-1;8318;6111;33212;8978;1782;23173;39;33500;0;0;25000;0;0
500000;53;1;1;-1;0;-1;0;7196;-1189;4639;2800;854;10854;0;7439;0;854;10000;13313;0
380000;36;-1;-1;-1;-1;-1;-1;28057;14266;22101;24038;41215;35010;14412;22211;24159;41417;35184;2109;0
80000;67;0;0;0;0;0;-1;20255;18885;21529;29236;10662;2408;6000;5002;10662;2;2408;11662;0
180000;35;-2;-2;-2;-2;-2;-2;3010;1679;2027;1764;11383;330;1679;2027;1774;11383;330;300;0
80000;48;0;-1;0;0;0;0;3188;6239;7304;5050;5357;5466;6239;1185;1000;307;109;112;0
10000;33;0;0;0;0;0;0;8417;6281;8567;10046;10063;10132;1700;4700;2502;1500;3000;0;0
50000;23;0;0;0;0;0;0;46968;36912;32616;29788;27562;26129;1600;1500;1500;1200;1078;951;0
70000;38;0;0;0;0;0;0;48421;49620;49976;20882;16401;16903;2006;1362;1268;587;766;1000;0
20000;23;0;0;-1;-1;-1;0;14313;4256;200;0;18844;12052;1000;200;0;18844;241;0;0
160000;34;0;0;2;2;-2;-2;4763;4899;697;-1373;-1773;-1773;3009;0;1373;0;0;1040;0
280000;31;1;-1;-1;0;0;-2;0;3495;2783;2001;-339;-1180;3495;2783;0;0;0;0;0
160000;33;-2;-2;-2;-2;-2;-2;144;6130;0;0;0;0;6636;0;0;0;0;0;0
200000;40;-1;-1;-1;-1;-1;-1;2159;760;2775;22813;10526;326;1086;2775;22813;10526;326;573;0
30000;22;0;0;-1;-1;2;2;17358;-36;23114;24727;24192;25905;0;23150;2000;0;2119;0;0
50000;57;0;0;0;0;0;0;50698;51030;49984;20155;19959;20194;2100;1320;704;716;733;702;0
380000;29;0;0;0;0;0;0;384979;276655;174060;172167;142135;152135;20000;9500;4180;0;10000;5000;0
240000;28;0;0;0;0;0;0;192551;236772;201463;187916;149293;150614;100050;10000;7000;10040;7000;6000;0
80000;37;-1;2;-1;0;0;0;1118;1102;10512;19529;27167;30878;0;10512;9529;8167;5000;6220;0
400000;34;0;0;0;0;0;0;45514;42620;28584;40673;38068;24418;4854;5005;14218;1722;1438;3381;0
20000;50;-1;0;0;0;0;0;19681;19968;19261;20184;17016;15725;1313;1481;1404;0;0;822;0
100000;46;0;0;0;0;0;0;98200;74247;71635;72809;74100;75316;3228;3000;2743;3000;3000;3000;0
310000;29;0;0;0;0;0;-1;135195;78756;44127;44782;2108;1983;3500;2500;2150;1000;2000;119943;0
210000;29;-1;-1;-1;-1;-1;-1;1778;224;2018;0;1118;1858;226;2031;0;1118;1858;620;0
400000;31;0;0;0;0;0;0;185677;189682;194509;199284;203502;195769;7000;8000;8000;7500;9000;5000;0
100000;49;0;-1;-1;-1;0;0;5532;5325;5423;29628;13252;3723;5325;5423;29628;0;0;3513;0
340000;40;0;-1;0;-1;-1;2;68616;6691;10961;8722;4776;2812;7355;10012;8740;4776;0;6000;0
230000;31;0;0;0;0;0;0;20356;21504;21729;23113;22936;23378;1676;1700;2007;1000;1000;1000;0
50000;43;0;0;0;0;0;0;48474;48388;38972;47584;28055;28571;2334;1918;12530;1001;1035;1198;0
230000;39;-1;-1;-1;2;-1;0;948;1156;1728;1156;1172;396;1156;1728;0;1172;0;776;0
20000;23;0;0;0;0;0;0;17030;18064;19046;19221;18603;19075;1315;1297;672;675;781;734;0
360000;42;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
50000;29;0;0;0;0;0;0;50029;48347;49268;50437;37302;38302;2100;2000;2100;1400;1600;1600;0
10000;24;0;0;2;0;0;0;7760;8928;8386;7512;7615;7621;1471;1100;1107;600;264;544;0
120000;39;-1;-1;-2;-2;-2;-2;28724;-72;-72;-72;-72;-72;0;0;0;0;0;0;0
20000;41;0;0;0;0;0;-1;7434;8453;9249;9438;5700;1140;1300;3000;189;0;1140;390;0
120000;36;-1;-1;-1;0;-1;-1;326;0;652;326;326;476;0;978;0;326;476;326;0
280000;51;2;2;2;2;0;0;258764;279451;280882;218619;201679;195934;25000;7500;0;6500;7000;6000;0
230000;41;0;0;0;0;0;0;54598;48568;43140;34039;26622;11891;1528;1538;1777;1160;1500;1000;0
30000;51;0;0;2;2;2;0;22373;25363;23582;21422;18302;16527;3400;1400;1000;700;1000;488;0
70000;35;0;0;0;0;0;0;67306;69023;69340;39191;40009;40893;3400;2310;1600;1600;1700;2000;0
200000;33;-1;-1;0;0;-2;-2;1853;5928;8789;0;0;0;5928;3000;0;0;0;0;0
80000;28;0;0;0;0;2;0;47916;49964;49965;50142;46888;47592;3122;2123;4300;0;2800;3000;0
30000;22;0;0;0;0;0;0;19502;8999;11797;11972;16482;9082;3000;3000;4000;5000;5000;5000;0
100000;50;0;0;0;0;0;0;104466;96370;81293;66435;64975;66951;4000;3000;3000;3000;3000;3000;0
240000;37;0;-1;-1;0;-1;-1;1854;1346;3195;1932;7363;1546;1346;3195;0;7383;1546;4390;0
360000;42;-2;-1;-1;-1;-1;-2;45603;29788;2950;6366;11480;222;29882;2950;6366;11480;222;4285;0
50000;34;0;0;0;2;0;0;9110;10454;12274;11780;14578;18309;1500;2000;0;3000;4000;0;0
30000;27;0;0;0;0;0;0;4527;7427;11013;16013;16340;3396;3000;6000;5000;327;3396;1680;0
50000;45;0;0;0;0;0;0;40650;42718;45047;45632;46535;47351;2850;3160;1740;1748;1650;3530;0
70000;28;0;0;0;0;0;0;19728;16923;10076;33079;23188;20937;8000;2000;30000;5000;20000;25000;0
60000;41;0;0;0;0;0;0;60672;58929;60335;59384;60861;59241;2741;3000;2300;2600;2200;2665;0
50000;39;0;0;0;0;0;0;26979;21029;18765;19145;19229;19026;1328;1298;678;687;691;700;0
140000;42;0;0;0;0;0;0;158495;160681;144194;144802;147311;150207;5530;6600;5100;5460;5460;5100;0
170000;27;0;0;0;0;0;0;43839;45502;46967;48872;51049;81018;2400;2200;3000;3000;31018;3000;0
200000;67;0;0;0;0;0;0;187610;188072;166668;159513;150852;151996;10000;17014;15019;15000;15000;10000;0
180000;45;2;2;2;0;0;0;106462;113728;98314;94552;92422;63022;10000;0;10000;3000;5000;4000;0
50000;24;1;2;0;0;0;2;27087;26372;26992;27693;29237;28607;0;1400;1100;2100;0;1000;0
120000;24;0;0;0;0;0;0;56324;28542;13590;11501;10151;11171;3000;5007;3200;2000;3000;0;0
260000;30;0;0;0;0;0;0;25661;30196;69429;167640;169446;172989;5000;40000;100000;5720;5922;5958;0
170000;35;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
300000;33;-1;-1;-1;-1;0;-1;356;1313;5273;4345;1106;1322;1320;5273;4598;0;2620;5956;0
120000;26;0;0;-1;-1;-1;-1;45753;53323;5257;13781;8636;5698;13160;5272;13832;8661;5715;38852;0
120000;26;-1;-1;-1;-2;-1;-1;2382;884;0;0;10446;0;884;0;0;10446;0;0;0
80000;32;-1;-1;-2;-2;-2;-2;4055;0;0;0;0;0;0;0;0;0;0;0;0
20000;23;0;0;0;0;0;0;16622;18913;15868;16188;14891;3044;3015;5086;5000;3202;5000;694;0
240000;41;1;2;2;2;2;-2;101060;104498;106628;102650;0;0;6000;4650;0;0;0;0;0
30000;24;-1;-1;0;0;0;-1;25616;27526;11458;7500;7000;5192;31348;1328;1000;7000;5192;0;0
70000;26;2;2;2;2;0;0;46599;45578;48505;47427;48447;45145;0;4000;0;2000;1700;3000;0
50000;33;1;-2;-2;-1;-1;-2;0;0;0;1000;0;0;0;0;1000;0;0;0;0
110000;24;1;1;-1;0;0;0;9787;-1256;65064;66102;54275;51791;5;68500;3114;4016;2000;2000;0
80000;33;0;0;3;2;0;0;73397;82151;80296;77848;76508;78396;10000;0;0;2788;3171;3000;0
70000;28;0;0;0;0;-1;2;41264;41799;37887;37876;6736;4162;2112;1200;758;6736;0;0;0
140000;39;1;-1;-1;-1;-1;0;0;797;190;3260;32617;20506;797;190;3269;32617;5000;2774;0
120000;24;0;0;0;0;0;0;93338;91207;89890;88030;88579;89566;3261;4793;3013;3014;3522;3007;0
140000;41;-1;-1;-1;-1;0;-1;1476;2139;0;1686;1686;205;2139;0;1686;0;205;6689;0
370000;42;0;0;0;0;0;0;291006;271452;256269;200761;125646;111185;12100;11295;8300;5000;4600;10000;0
320000;38;0;0;0;0;0;0;208207;9222;10244;11255;11478;11720;1154;1176;1187;410;426;428;0
80000;25;0;0;0;0;0;0;88786;86391;84871;81813;45094;38121;3200;4000;3000;1500;1500;1300;0
180000;40;-1;-1;-1;0;0;2;632;316;166;6988;6822;466;316;166;6822;466;0;632;0
360000;66;-1;-1;-1;-1;-1;-1;47615;74976;4040;151858;48580;1451;75351;4064;152618;48822;1451;171944;0
200000;29;-1;0;-1;-1;0;0;5612;28352;6282;5906;8787;14988;25004;6282;5911;6000;10000;20000;0
420000;29;0;0;0;0;0;0;57707;133661;135987;134719;135426;111697;86000;7000;4500;5000;4000;3500;0
150000;45;-2;-2;-2;-2;-2;-2;1923;101;0;0;0;399;101;0;0;0;399;0;0
180000;29;0;0;0;0;0;0;26000;26310;26662;26166;26176;25442;1800;1500;1056;950;1000;1050;0
400000;43;1;-2;-2;-2;-1;-1;0;0;0;0;1600;78388;0;0;0;1600;78388;0;0
30000;27;0;0;0;0;0;0;52636;27761;28791;29078;30125;8941;3164;1615;902;1374;767;849;0
10000;37;0;0;0;0;0;0;17018;13789;8236;9130;7302;7981;1117;2800;1200;265;800;500;0
380000;35;0;0;0;0;0;0;27268;75331;72950;70022;70861;70897;50042;3017;3000;3016;3000;4010;0
80000;30;0;0;0;0;0;0;79194;80575;76782;48643;49263;49869;3077;2291;1723;1775;1802;1763;0
80000;24;-1;0;0;0;0;0;75356;78236;77700;58025;59527;60778;5000;4176;4000;3000;2141;3000;0
210000;30;0;0;0;0;0;2;65600;63396;64150;66135;70118;67254;2300;3000;3000;5000;0;3000;0
50000;30;0;0;0;0;2;2;29994;30756;23618;26009;24731;46882;2000;1300;3000;0;25000;0;0
200000;28;-1;-1;2;-1;-1;-1;38783;62793;1286;1117;1117;0;26286;0;1117;1117;0;1128;0
250000;44;0;0;0;0;0;0;166325;165081;169492;172936;136182;139362;6686;7037;6358;4918;5420;4466;0
130000;28;0;0;0;0;0;0;115303;113502;111651;102622;96723;98827;4157;4168;5025;3223;4105;4000;0
240000;35;-1;-1;0;-1;0;-1;5770;10412;4578;5928;5619;13227;10420;1150;5928;3619;13227;7764;0
300000;31;1;2;0;0;0;0;250121;221336;159556;32897;20992;12621;10236;7063;1005;1045;1004;1005;0
180000;42;0;0;0;0;0;0;177027;173635;172514;157768;126964;125456;7003;6500;7507;4500;5000;5000;0
240000;29;0;0;0;0;0;0;17486;16262;6046;3774;889;5474;5005;3000;1000;18;5000;2500;0
70000;31;0;0;0;2;2;0;9633;11462;14259;15525;14772;15380;2000;3000;2000;0;1000;1000;0
390000;31;0;0;0;0;0;0;19469;17227;17400;19180;20036;4071;2227;2400;2180;1036;2071;3291;0
260000;28;0;0;0;0;0;0;154489;143383;132873;122528;111409;100032;6000;5000;5000;4000;3600;5005;0
80000;26;0;0;0;0;0;0;11284;10110;10859;59187;111059;56320;1500;1000;56500;2500;2500;2000;0
230000;41;-1;0;0;0;0;0;23216;25548;23769;17270;13903;1953;10014;1602;1017;332;9;3626;0
310000;39;0;0;0;0;0;0;238973;237196;233854;219409;216540;210675;10029;9218;10029;8049;8040;10059;0
20000;35;2;2;3;2;0;0;15087;16133;17174;16605;17029;17305;1600;1600;0;1000;700;1000;0
210000;31;0;0;0;0;0;0;36042;37141;38179;39243;39740;40574;2000;1936;2000;1450;1472;3500;0
400000;51;0;0;0;0;0;0;373702;343591;352484;338823;283288;185288;13000;15000;14000;11500;8000;7000;0
160000;34;0;0;0;-1;-1;-1;51721;46381;25254;10740;50207;10298;2037;1000;10740;50207;10298;17413;0
80000;25;0;0;0;0;0;0;45392;46723;41986;40060;38124;37140;5000;2000;2000;2000;3000;2000;0
290000;30;0;0;0;0;0;0;216328;218435;218783;158215;69234;71560;8000;8600;6700;2600;3500;0;0
50000;22;2;2;0;0;0;0;22719;18408;19330;19561;19815;18574;0;1573;804;675;738;1000;0
180000;42;1;-1;-1;-2;-2;-2;0;1290;0;0;1200;0;1290;0;0;1200;0;0;0
360000;53;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
230000;36;1;2;0;0;0;0;232115;225086;222286;222884;220876;221496;22;9005;9037;7519;8018;8100;0
230000;29;0;0;-1;-1;0;0;12394;12105;2439;5185;9893;11567;2102;3000;6000;5000;2000;2000;0
80000;47;-2;-2;-2;-2;-2;-1;194843;197581;202150;0;0;48855;5501;6150;0;0;48855;1832;0
320000;35;0;0;0;0;0;0;44566;41007;41733;34534;36170;31775;2054;4027;3002;3008;1059;551;0
360000;39;1;-2;-2;-2;-1;-1;0;0;0;0;691;7020;0;0;0;691;7020;0;0
100000;47;0;0;0;0;0;0;72703;74147;76305;77855;78961;80452;2653;3352;3413;3000;2919;2944;0
20000;22;-1;2;0;0;0;2;17990;17413;18608;19138;20690;20174;0;1502;822;2000;0;220;0
130000;38;-1;-1;-1;0;0;0;5636;8485;6263;24571;18817;13481;8510;6279;24516;16;34;6;0
420000;29;0;0;0;0;0;0;267050;272606;278407;284777;301438;308571;10000;10200;11000;21500;12000;15000;0
150000;44;0;0;0;0;0;0;65903;35916;34409;93241;67549;62479;5011;3045;70092;2521;3000;3000;0
320000;54;0;0;0;0;0;0;156238;156087;153054;79107;70043;71724;10000;10000;10000;2500;3000;3000;0
50000;29;0;0;0;0;0;0;38242;28797;16068;16387;16882;17350;1799;2000;582;754;893;943;0
200000;27;0;0;0;0;0;0;86192;67483;58112;23949;9270;4496;15186;10188;1074;209;112;2797;0
80000;24;0;0;0;0;0;0;77225;75429;71977;56023;47582;48039;3649;2502;2205;1702;1800;1908;0
160000;31;0;0;0;0;0;0;108179;110217;107420;111123;111795;114136;3866;3899;5489;4005;4145;4161;0
80000;29;0;0;0;0;0;0;46724;35074;32812;25930;26414;27128;2000;2000;1100;1000;1100;1000;0
170000;39;-2;-2;-2;-2;-2;-2;0;0;905;0;0;0;0;905;0;0;0;0;0
70000;22;0;0;0;0;0;0;66748;52642;40934;34685;30166;29299;2049;1700;1446;1000;1044;1176;0
40000;48;0;0;0;0;0;0;38549;37924;37648;38804;39651;40794;2000;1700;2000;2000;2000;2000;0
50000;26;0;0;2;0;0;0;39052;44416;43407;44382;45672;46758;6000;0;2000;2000;2000;2000;0
210000;34;-1;-1;-1;-1;-1;-1;8547;2987;4571;3265;8623;5907;2996;4584;3274;8648;5924;15748;0
350000;40;0;0;-1;-1;0;0;63200;6470;630;20682;20902;16754;4150;630;20902;5000;2000;3000;0
220000;52;1;-2;-2;-2;-2;-2;-4300;-4300;-4620;-4620;-5820;-5820;0;0;0;0;0;0;0
50000;41;0;0;0;0;0;0;48152;45974;44792;18649;16260;18745;2043;3000;14000;545;5000;308;0
260000;29;-2;-2;-2;-2;-1;-1;1476;1476;1476;1476;20976;1476;1476;1476;1476;20976;1476;1476;0
200000;39;-1;0;-1;0;0;0;8432;6977;6727;6864;5253;3388;3746;6737;2013;10;20;10901;0
150000;30;0;0;-2;-2;-2;-2;65591;0;0;0;0;0;0;0;0;0;0;0;0
60000;32;0;0;0;0;0;0;31142;31473;31684;31837;32246;32122;1842;2000;2000;2000;1500;3000;0
100000;25;0;0;0;0;-2;-2;76222;79564;49000;-1000;0;0;4700;1500;0;31000;0;0;0
370000;48;0;0;0;0;0;0;250264;252955;254111;257816;255491;255320;10004;9498;10827;9002;9040;9004;0
100000;55;2;-1;-1;-1;-2;-1;435;435;285;-150;-585;1020;435;285;0;0;2040;0;0
340000;26;1;2;2;2;2;0;17211;19262;20012;19728;19042;11728;2637;1353;531;14;235;1400;0
140000;30;-2;-2;-2;-2;-2;-2;0;0;0;0;0;1122;0;0;0;0;1122;0;0
50000;23;0;0;0;2;2;-2;26001;16982;19313;18700;0;0;1282;2613;0;0;0;0;0
500000;40;-1;-1;-1;-1;0;-1;33179;97882;48017;49403;40018;54109;99159;48276;49450;201;54379;9905;0
30000;28;-1;-1;-1;-1;-2;-2;598;0;950;0;0;0;0;950;0;0;0;0;0
130000;42;1;2;2;2;2;2;117391;119378;121993;123503;124578;127434;5400;6000;5000;4600;5000;5100;0
50000;23;0;0;0;0;0;0;35454;33824;28528;28102;25574;26524;1901;1900;1050;1000;2000;2500;0
360000;36;-2;-2;-2;-2;-2;-2;13686;1992;604;0;3960;0;1992;604;0;3960;0;2313;0
20000;30;0;0;0;0;0;0;20027;18971;19339;19733;19799;10400;1395;1153;547;611;600;0;0
450000;36;-1;-1;-1;-2;-2;-2;1866;4575;0;0;0;0;4579;0;0;0;0;0;0
100000;42;-2;-2;-2;-2;-2;-2;0;0;3168;0;0;550;0;3168;0;0;550;0;0
300000;44;0;0;0;0;0;0;21507;18505;17036;12863;9597;2304;1379;1008;270;206;329;19769;0
300000;30;-1;-1;0;0;0;-1;18468;60489;63982;124493;16367;41338;61200;45153;102749;186;45079;40000;0
70000;25;0;0;0;0;0;0;70940;70639;71230;68655;41679;29887;2533;3098;2811;1281;1069;1103;0
80000;35;-2;-2;-2;-2;-2;-2;17087;1617;8140;7258;20171;5483;1617;8179;7285;20171;5483;42081;0
120000;32;0;0;0;0;0;0;67876;69903;71446;79589;81354;83044;3120;3300;10000;3200;3200;10000;0
200000;32;1;-1;2;-1;2;2;-400;163;163;2231;2048;4732;563;0;2250;0;2732;0;0
450000;37;1;-1;-1;-2;-2;-2;0;245;0;0;0;0;245;0;0;0;0;0;0
130000;29;-1;-1;0;0;0;0;390;99235;98080;97224;97940;99170;99235;4368;3449;3713;3610;3531;0
350000;32;-1;-1;0;0;-1;-1;15179;4981;19194;4389;1717;4066;4983;15084;2028;1725;4086;2476;0
210000;40;0;0;0;0;0;0;201169;210942;214523;138786;140918;144099;16286;10011;5000;6000;6000;6000;0
250000;36;0;0;0;0;0;0;168899;174479;157088;136787;139385;122947;10000;8300;5200;5500;5000;5000;0
50000;39;0;0;0;0;0;0;26842;23540;16980;16908;17327;17895;2500;2010;1500;1000;1000;900;0
140000;31;1;-2;-2;-2;-2;-2;0;241;0;0;0;0;241;0;0;0;0;1419;0
290000;24;1;-2;-2;-1;0;-1;0;0;0;2700;1350;1350;0;0;2700;0;1350;8334;0
280000;33;-2;-2;-2;-2;-2;-2;640;-160;32060;3901;1276;-2;0;32220;3920;1282;2;3446;0
360000;27;0;-1;0;-1;-1;-1;79837;27456;68117;39105;54456;46153;27465;50154;39105;54456;46153;40000;0
70000;24;0;0;0;0;0;0;27431;27163;18987;20170;15900;0;5006;1400;2013;370;0;0;0
300000;56;0;0;0;0;0;0;129234;127932;124793;123572;116832;115064;10060;10864;10078;10512;10020;10157;0
200000;42;-1;-1;-1;-2;-1;0;535;10468;0;0;400;400;10468;0;0;400;0;0;0
150000;44;0;-1;-1;0;0;0;80015;19386;39008;19483;32901;8790;19418;40010;19;20000;0;13669;0
140000;27;-1;-1;-1;-1;-1;-1;13497;15680;3400;3218;16478;4078;15688;4000;3218;17000;4500;4448;0
220000;45;0;0;0;0;0;0;142389;143557;142698;145875;143254;145368;6200;7300;7510;5000;5000;5200;0
140000;29;0;0;2;0;0;0;135436;144922;141289;137377;93261;95368;13102;17;5547;3242;3512;3333;0
110000;36;0;0;0;0;0;0;104498;107819;109836;44356;45932;47473;5000;4823;2000;2000;2000;2000;0
210000;27;0;0;-2;-1;-1;-2;4700;0;0;1008;0;0;0;0;1008;0;0;0;0
250000;27;0;0;0;0;0;0;34799;25831;24448;20492;18812;17663;2027;2000;1007;1031;2000;10000;0
270000;40;0;0;0;0;0;0;193444;202284;199443;147121;162262;107338;15000;7000;10000;25000;15000;15000;0
110000;55;0;0;0;0;0;0;106670;108727;107386;78268;75846;75685;6000;3300;3012;3008;3000;3069;0
260000;31;0;0;-2;-2;-2;-2;20000;0;0;0;0;0;0;0;0;0;0;7287;0
50000;34;1;2;2;2;0;0;35548;31713;50319;42805;39207;50155;0;21220;13;1510;15018;21;0
80000;24;0;0;0;0;0;2;79393;77400;78453;48027;52378;49750;3400;3000;5027;8500;0;4000;0
60000;38;0;0;0;0;0;2;27527;31715;35850;37165;39490;25854;5000;5000;2000;2898;0;3000;0
390000;47;1;-1;-1;-2;-1;-1;0;3760;0;0;123;0;3760;0;0;123;0;0;0
400000;44;-1;-1;0;0;0;-1;6389;59407;26616;15333;9995;4175;59570;1105;10021;51;4735;1733;0
10000;26;0;0;0;0;0;0;6346;7364;8374;8540;8719;8905;1129;1139;305;316;331;303;0
20000;22;-2;-2;-2;-2;-2;-2;483;480;390;390;390;390;487;390;390;390;390;390;0
330000;34;-1;-1;-1;-1;-1;-1;1406;1467;2599;17064;70464;-6053;1488;2599;17064;70464;0;232972;0
30000;36;1;3;2;0;0;0;22327;21696;21054;21315;21623;22261;0;0;908;800;1000;1809;0
50000;31;1;-2;-1;-1;-1;2;0;0;190;0;36059;32851;0;190;0;36059;0;2420;0
150000;45;1;-1;0;0;0;0;-141;10987;12733;6908;6713;8048;11254;2000;1225;1244;1447;7000;0
50000;27;1;2;0;0;2;0;19029;18431;22782;32304;31519;23724;0;5000;10000;0;6724;13385;0
160000;33;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0
480000;44;-2;-2;-2;-2;-2;-2;29112;43015;17223;10127;8416;14658;43111;17223;10135;8416;14658;27350;0
50000;43;-1;-1;-1;-1;0;0;7965;12717;11016;22263;18711;12712;12724;11022;22264;378;258;5380;0
210000;40;-2;-2;-2;-2;-2;-2;7542;-78;15611;502;781;754;0;15689;504;784;757;2005;0
150000;31;0;-1;-1;0;0;0;64378;14054;140230;98674;107664;111561;14127;140951;10000;10000;5219;50005;0
100000;55;0;0;0;0;0;0;17048;26593;50330;7495;9584;0;10000;35000;2000;2089;0;0;0
150000;45;-2;-2;-2;-2;-2;-2;389;349;8362;882;1594;1385;350;8403;886;1602;1391;1156;0
80000;30;0;0;0;-2;-2;-2;79813;82150;0;0;0;0;3750;0;0;0;0;0;0
20000;23;0;0;0;0;0;0;18852;16648;19395;20271;20445;17532;1500;4000;2000;2000;2900;2735;0
200000;45;0;0;0;0;0;0;200996;194699;183344;153880;155359;158776;9200;9000;8000;6000;6000;6000;0
50000;23;0;0;0;0;0;0;15213;16253;17289;18396;19089;19629;1300;1300;1400;1000;1000;1043;0
80000;27;0;0;0;0;0;0;23424;20510;20330;17050;10926;10068;5000;3500;3000;0;1000;10000;0
80000;24;-1;-1;-1;-1;-1;-1;329;49;317;827;390;120;500;320;900;400;120;400;0
500000;32;0;-1;0;0;0;-1;18290;25287;24385;18168;4469;27796;25287;1037;363;89;27796;8000;0
